kg_CO2/kWh
0.27494999999999997
0.27426
0.27209
0.26130000000000003
0.25142
0.24661000000000002
0.24327000000000001
0.25427
0.23328
0.19887
0.17449
0.15665
0.13673
0.12671
0.12426000000000001
0.13047
0.14103
0.15228
0.16723
0.19232
0.21427000000000002
0.23406
0.23872
0.24509
0.24887
0.24035
0.23857
0.22998
0.22828
0.22307
0.22662000000000002
0.23265
0.22321000000000002
0.20446999999999999
0.17915
0.16031
0.13716
0.11829
0.12538
0.12837
0.13306
0.14951
0.16741
0.19862
0.2241
0.23641
0.23755
0.23936000000000002
0.24033000000000002
0.24569
0.24728999999999998
0.23827
0.23298
0.23242
0.23784
0.24616
0.22703
0.20439
0.18284999999999998
0.16546
0.14653
0.1456
0.14816
0.15208000000000002
0.14762
0.16751
0.19416
0.22096000000000002
0.22525
0.23298
0.24208000000000002
0.23688
0.24645
0.25436000000000003
0.2551
0.24447
0.24149
0.24405000000000002
0.24393
0.23601
0.22856
0.20624
0.17833000000000002
0.14576
0.1331
0.13041
0.13691
0.14176
0.145
0.15114
0.16684000000000002
0.19459
0.21167
0.20801
0.19965
0.20631
0.20832
0.21324
0.20291
0.20385
0.22358
0.23366
0.23294
0.22071000000000002
0.23401
0.21753999999999998
0.19404
0.16309
0.13821
0.11871
0.1135
0.11955
0.12345
0.14086
0.15464
0.16833
0.19783
0.20631
0.18684
0.18661000000000003
0.19462000000000002
0.1951
0.16419999999999998
0.16344
0.18906
0.19465000000000002
0.19722
0.19513
0.18897999999999998
0.14881999999999998
0.11876
0.11172
0.10862000000000001
0.10664
0.09875
0.09737
0.09666
0.10642
0.11855
0.12913
0.14898
0.18594999999999998
0.212
0.22327000000000002
0.23718999999999998
0.22063
0.20031000000000002
0.20095
0.20737
0.21708000000000002
0.22641999999999998
0.22391
0.21178
0.19182
0.16438999999999998
0.11467000000000001
0.09654
0.08788
0.08769
0.08938
0.09494
0.09562999999999999
0.10454000000000001
0.13269999999999998
0.17094
0.21314
0.23307
0.24102
0.23782
0.23318
0.23485
0.23248
0.23328
0.23184
0.23840999999999998
0.24331
0.23271
0.20324
0.17359
0.15847999999999998
0.13448
0.12819999999999998
0.13766
0.14152
0.13279
0.14211000000000001
0.156
0.18822999999999998
0.23455
0.25267
0.25712999999999997
0.24425999999999998
0.24461000000000002
0.25028
0.25688
0.25295
0.24765
0.23347
0.23472
0.22707
0.21500999999999998
0.20717
0.1996
0.18453
0.17154
0.16709000000000002
0.19081
0.22648
0.20815
0.22928
0.21988
0.23443
0.22991
0.23324
0.2289
0.22719
0.22193000000000002
0.24134
0.2275
0.2228
0.22441
0.22894
0.22504
0.21819999999999998
0.19877
0.19006
0.18256
0.15959
0.12786
0.10958
0.11445
0.116
0.12218000000000001
0.13763
0.14418999999999998
0.17136
0.20122
0.21878999999999998
0.22557
0.22228
0.2204
0.2266
0.2271
0.22874
0.22738
0.22778
0.22608
0.22150999999999998
0.21331
0.19244999999999998
0.15966999999999998
0.13588
0.10987999999999999
0.10484
0.10548
0.10404000000000001
0.11343
0.11734
0.12723
0.15203999999999998
0.19403
0.22586
0.22899
0.23011
0.22205000000000003
0.21739
0.21141
0.20458
0.20213
0.20864
0.21384
0.21167
0.21316
0.19035
0.15786
0.13495
0.11693
0.1039
0.10398
0.10563
0.10556
0.11634
0.13144
0.16226
0.20272
0.21718
0.21983000000000003
0.21538
0.21834
0.22497999999999999
0.21699000000000002
0.20787
0.19975
0.19638
0.19566
0.20107
0.19269
0.17764
0.15947999999999998
0.14433
0.14292
0.14114
0.14433
0.13545
0.12830000000000003
0.14689
0.16863999999999998
0.17796
0.19122999999999998
0.20296
0.20837999999999998
0.20572
0.20158
0.19566999999999998
0.20437
0.20616
0.21114
0.20926
0.21347
0.20695
0.18878
0.16795
0.14061
0.12701
0.12983
0.12761
0.11978
0.11547
0.12312999999999999
0.13015000000000002
0.13903000000000001
0.14873
0.16257
0.18709
0.19827
0.20209
0.20294
0.20454
0.19258
0.20107
0.20593
0.20471
0.20984999999999998
0.21226
0.19866999999999999
0.18405000000000002
0.1646
0.15650999999999998
0.14897
0.14734999999999998
0.14721
0.14615
0.15009999999999998
0.15757
0.16896
0.18174
0.21628999999999998
0.23267
0.23663
0.23615
0.22861
0.22991
0.23272
0.24312
0.24587
0.24171
0.24523
0.23633
0.23227
0.23088999999999998
0.21412
0.18533000000000002
0.17987999999999998
0.17261
0.17973
0.18431999999999998
0.19578
0.2023
0.20861000000000002
0.21972999999999998
0.24012
0.26203
0.27451
0.27381
0.26567
0.26238
0.25558000000000003
0.25109
0.25157
0.25226
0.25686000000000003
0.25154
0.23541
0.20574
0.18131999999999998
0.15813999999999998
0.13773
0.14875
0.15202000000000002
0.15283000000000002
0.15665
0.17225
0.19401
0.21975999999999998
0.25122
0.26812
0.26056999999999997
0.24874000000000002
0.24518
0.24527000000000002
0.23344
0.24441
0.24292
0.23483
0.2253
0.22238
0.22191999999999998
0.22079
0.18759
0.15802000000000002
0.15471000000000001
0.15494
0.15678
0.15142
0.14639
0.15847999999999998
0.17168
0.19038
0.20699
0.24039
0.24912
0.24513
0.23763
0.24264
0.23341
0.23325
0.23354
0.22893
0.22694999999999999
0.23571999999999999
0.25747000000000003
0.24043
0.20753
0.17334
0.14092
0.13891
0.13869
0.13631000000000001
0.14651
0.15832
0.17336000000000001
0.18546
0.22794999999999999
0.23653
0.25184
0.25382
0.25988
0.25606
0.2275
0.2392
0.24903999999999998
0.25245
0.25222
0.23381
0.2289
0.19478
0.17154
0.15187
0.13788999999999998
0.13315000000000002
0.13529
0.12464
0.12432
0.13955
0.15571000000000002
0.18078
0.21248
0.2518
0.26188
0.2541
0.2559
0.23491
0.23012
0.22935
0.23127
0.23554
0.22813999999999998
0.22262
0.20493
0.17865999999999999
0.15241
0.13771
0.1279
0.12157
0.12115000000000001
0.12426000000000001
0.12329999999999999
0.13228
0.14780000000000001
0.17144
0.21524000000000001
0.24791999999999997
0.24559
0.24749000000000002
0.25616
0.25301
0.24311000000000002
0.23921
0.23731
0.24306999999999998
0.24204
0.24229
0.25998000000000004
0.24421
0.21303999999999998
0.18747
0.16
0.13278
0.13232
0.14482
0.15775
0.17836000000000002
0.20309
0.22019
0.23169
0.25268999999999997
0.27829000000000004
0.28456
0.28017000000000003
0.26908
0.27457
0.26698
0.26267
0.26831
0.27364
0.26172
0.26513
0.24280000000000002
0.20817
0.18972
0.17807
0.15685
0.15632
0.16016999999999998
0.16397
0.17765
0.19596
0.22141
0.24324
0.25128
0.25898000000000004
0.25168
0.25326
0.24789
0.25708
0.24846000000000001
0.24728
0.24987
0.25326
0.2562
0.25888
0.25468
0.22966
0.19822
0.18625999999999998
0.18209999999999998
0.18315
0.18380000000000002
0.19199000000000002
0.20296
0.21543
0.22374000000000002
0.24606999999999998
0.25324
0.23969
0.23344
0.21955000000000002
0.2011
0.2184
0.22918
0.2345
0.22266
0.22594
0.22150999999999998
0.23577
0.22604
0.20788
0.18593
0.16946
0.14242
0.14165
0.14673
0.15306999999999998
0.16385
0.18611000000000003
0.21496
0.21018
0.20166
0.21592
0.21965
0.23454
0.22947
0.21125
0.19966
0.20509
0.22272999999999998
0.23995
0.22538
0.24900999999999998
0.22153
0.16637000000000002
0.14266
0.1311
0.12426999999999999
0.12619
0.12599
0.12395
0.13269
0.14884999999999998
0.16933
0.18605000000000002
0.20179
0.20643999999999998
0.19343000000000002
0.18843000000000001
0.18936
0.18477000000000002
0.18084999999999998
0.1742
0.17421
0.17748
0.17933000000000002
0.16716999999999999
0.14871
0.12563
0.10758
0.0999
0.10247
0.10282
0.09948
0.09616
0.10493999999999999
0.11394
0.13082
0.15134
0.16336
0.17022
0.17191
0.17475
0.17899
0.17294
0.17249
0.17614
0.18709
0.18722
0.18847
0.18221
0.15918000000000002
0.13655
0.12279000000000001
0.11317
0.1093
0.10937000000000001
0.1119
0.10978
0.12099
0.13499
0.16934
0.19944
0.1976
0.20044
0.20843
0.19962
0.19643
0.20881
0.20937
0.20984999999999998
0.21084
0.22059
0.22918
0.22031
0.19834000000000002
0.17105
0.15123
0.14518999999999999
0.13603
0.1268
0.13774
0.15033000000000002
0.18705000000000002
0.20814
0.23407
0.25490999999999997
0.27066
0.27861
0.26650999999999997
0.25686000000000003
0.24919
0.24680000000000002
0.24591
0.24438
0.24972999999999998
0.24791
0.24791
0.24971000000000002
0.23599
0.20811000000000002
0.18049
0.15916
0.15675
0.15669999999999998
0.16281
0.16549
0.18384
0.21563
0.24416
0.27386
0.28708
0.28841
0.28011
0.27032999999999996
0.27105
0.26465
0.27786
0.28001
0.28804
0.28382
0.28519
0.27688999999999997
0.25195
0.22471000000000002
0.21949000000000002
0.20481
0.19265000000000002
0.18903
0.18084999999999998
0.17817
0.19724
0.23699
0.26556
0.28326
0.29362
0.29469
0.29621
0.29078
0.29316000000000003
0.29279
0.28962
0.28989
0.27946
0.27754
0.2863
0.27825
0.25466
0.22291
0.19758
0.18715
0.18683000000000002
0.18738
0.18009
0.191
0.19694
0.21294
0.24251
0.28049
0.29144
0.29225
0.29281999999999997
0.29105000000000003
0.28351
0.28431
0.27307
0.27374
0.27649
0.28056
0.28613
0.27949
0.26646
0.24619
0.23441
0.21703
0.20921
0.20927
0.22284
0.22929
0.22813
0.22569999999999998
0.25116
0.25192
0.25843
0.26119
0.24441
0.23856
0.23982
0.22925
0.21756
0.19774
0.20702
0.19125999999999999
0.19127000000000002
0.19523
0.17375
0.14973
0.13235
0.11921999999999999
0.11634
0.11537
0.12159
0.12531
0.14084
0.17346999999999999
0.21627000000000002
0.23341
0.24079
0.23953
0.2345
0.23804
0.23058
0.21969
0.20713
0.20648
0.2122
0.21380000000000002
0.21012999999999998
0.19882
0.16222999999999999
0.13451
0.12057
0.10592
0.1077
0.11095999999999999
0.10721
0.10638
0.11809
0.1451
0.17245
0.20946
0.22074000000000002
0.22823
0.22763999999999998
0.21436000000000002
0.21775
0.232
0.22555
0.22502
0.22469
0.23112
0.23365
0.23865
0.21439
0.18397
0.15771000000000002
0.14109
0.12988
0.13387000000000002
0.13194999999999998
0.1335
0.15608000000000002
0.18147
0.20453
0.22673
0.24275
0.24027
0.23396
0.23773
0.24053
0.24071
0.23023
0.2359
0.236
0.23428
0.23288
0.24158000000000002
0.23165
0.18578
0.18233000000000002
0.20167
0.22125999999999998
0.22068000000000002
0.20441
0.19366999999999998
0.2053
0.19481
0.20431
0.22078
0.23467
0.23682
0.2256
0.22072
0.22262
0.20926
0.20413
0.20668
0.21822999999999998
0.22087
0.20225
0.22863
0.21131999999999998
0.18771000000000002
0.18046
0.14984999999999998
0.12855
0.12712
0.11743
0.11170999999999999
0.12755
0.14303
0.16187
0.18099
0.19171000000000002
0.20481
0.20191
0.20496999999999999
0.1983
0.19284
0.19274000000000002
0.21402000000000002
0.20986000000000002
0.20655
0.2064
0.21149
0.18694
0.15096
0.12684
0.1133
0.12465999999999999
0.11978
0.12246
0.12351000000000001
0.12906
0.14669
0.16859
0.20804
0.22688999999999998
0.22691
0.22072999999999998
0.21352000000000002
0.20768
0.21728999999999998
0.20848
0.2094
0.20805
0.20492
0.21331
0.208
0.21009
0.19209
0.16896
0.12894
0.11506
0.11226
0.12035
0.1222
0.12691
0.14781
0.17997
0.20743
0.22741999999999998
0.23681
0.23797
0.23757
0.21347
0.19794
0.17593999999999999
0.1758
0.18108000000000002
0.18259999999999998
0.18009
0.17312
0.15750999999999998
0.14758000000000002
0.13099
0.122
0.11376
0.12193000000000001
0.1256
0.13376
0.13711
0.15990000000000001
0.17567
0.20339
0.22019999999999998
0.20748
0.20216
0.19119
0.1699
0.17574
0.17924
0.19754
0.20942
0.21328
0.21932
0.20623
0.18728
0.18283000000000002
0.16883
0.16649
0.1683
0.16172
0.14465
0.15516
0.14475
0.15425999999999998
0.1709
0.19728
0.19707
0.21156999999999998
0.20283
0.17939
0.17329
0.19178
0.19338999999999998
0.20323
0.20154
0.20305
0.20066
0.18303999999999998
0.16394999999999998
0.1445
0.12148
0.1008
0.1013
0.11656
0.11848
0.12572
0.14476
0.16391999999999998
0.18677000000000002
0.22078
0.23926
0.23945
0.23307
0.22083000000000003
0.22199000000000002
0.22638
0.21987
0.21537
0.2209
0.22200999999999999
0.22406
0.21553999999999998
0.19190000000000002
0.15606
0.14345
0.13649
0.13232
0.13997
0.1392
0.14475
0.17535
0.19945
0.21550999999999998
0.22611
0.23053
0.23315
0.21994999999999998
0.21461000000000002
0.21508000000000002
0.20878
0.20555
0.20887
0.21092
0.21011000000000002
0.2145
0.21528999999999998
0.19526
0.15885
0.14404
0.13141
0.12745
0.12742
0.11083
0.10059
0.11327
0.11785999999999999
0.13103
0.16185
0.18258000000000002
0.18184
0.16744
0.16663999999999998
0.17512
0.17937
0.17981999999999998
0.18071
0.19447
0.19933
0.20783000000000001
0.20343
0.17446
0.16274
0.19454
0.19951
0.16159
0.17001
0.16975
0.15728999999999999
0.16757
0.18075
0.20075
0.22155000000000002
0.22344
0.22697
0.2332
0.22469
0.21547
0.21486000000000002
0.21156
0.21187
0.20962
0.20698
0.21151
0.22538999999999998
0.21217
0.18891999999999998
0.1688
0.14414
0.13541
0.1347
0.13485
0.14015
0.14934
0.17165
0.187
0.21166
0.23026
0.24022
0.2266
0.21053
0.19100999999999999
0.17991
0.1683
0.15059999999999998
0.14306
0.1311
0.13049000000000002
0.13973
0.13237000000000002
0.13785
0.13381
0.12346
0.10474
0.11238
0.11717
0.11651
0.11334999999999999
0.12875
0.13562000000000002
0.16296000000000002
0.18156999999999998
0.1697
0.15716
0.16086
0.13763999999999998
0.14219
0.13721
0.13411
0.13765
0.13597
0.13133
0.12771
0.12761
0.12541
0.12643000000000001
0.12259
0.10589
0.1087
0.10964
0.10584
0.11123000000000001
0.11066
0.10357999999999999
0.11151000000000001
0.11818000000000001
0.12908
0.13157
0.129
0.14348
0.14782
0.13793
0.14021
0.14169
0.14869
0.13903000000000001
0.13958
0.12348999999999999
0.11331000000000001
0.11374
0.11424
0.11545
0.10359
0.11059000000000001
0.11231000000000001
0.11519
0.14007
0.14173
0.16446
0.1769
0.1834
0.17951
0.17485
0.17668
0.15425
0.15122
0.15556999999999999
0.15975
0.15771000000000002
0.17031
0.16497
0.15209999999999999
0.12615
0.12432
0.12440000000000001
0.11469
0.11219
0.1134
0.11231999999999999
0.12193000000000001
0.13657
0.14515999999999998
0.16863999999999998
0.18430000000000002
0.18884
0.17795
0.172
0.17659
0.18797999999999998
0.18691999999999998
0.18003
0.17907
0.17536000000000002
0.17664
0.19016999999999998
0.18046
0.17548
0.15133000000000002
0.13477
0.12896000000000002
0.13408
0.13561
0.13457
0.14734999999999998
0.15433000000000002
0.16718
0.1829
0.20109
0.21009999999999998
0.20578
0.19588
0.19443000000000002
0.19240000000000002
0.18894
0.19150999999999999
0.19427
0.20031000000000002
0.22163999999999998
0.24021
0.21046
0.19371000000000002
0.16508
0.13771
0.12063
0.12628
0.12258
0.11982
0.12619
0.13551
0.15412
0.20023
0.23837
0.22656
0.23148
0.23322
0.22711
0.21025
0.21422
0.22687000000000002
0.22932
0.23133
0.23
0.22206
0.19771
0.16882
0.12361
0.09373000000000001
0.10008
0.10387
0.10361
0.09870999999999999
0.10223
0.11459
0.15180000000000002
0.20819
0.23309
0.22196000000000002
0.21653
0.22086
0.21334999999999998
0.19882
0.20531
0.2075
0.21534999999999999
0.22141
0.21602000000000002
0.19615000000000002
0.15641999999999998
0.12705
0.09573999999999999
0.07765000000000001
0.07374
0.07929
0.07692
0.08621
0.09315000000000001
0.09655
0.11445
0.14093
0.17281
0.17311
0.1789
0.16666999999999998
0.14831
0.13532
0.13199
0.13186
0.13691
0.14511000000000002
0.15159
0.14445
0.12888
0.09462000000000001
0.0714
0.06484999999999999
0.05978
0.05965
0.06235
0.06336
0.07908
0.08867
0.11399
0.15331
0.17687
0.18252000000000002
0.18049
0.18056
0.17899
0.19237
0.16655
0.16716999999999999
0.16576
0.16878
0.17795
0.18775
0.15999000000000002
0.12858
0.10593000000000001
0.09688
0.09562000000000001
0.10081
0.10159
0.10083
0.10597
0.10312
0.12615
0.16699
0.18177000000000001
0.17884
0.18193
0.18715
0.18424000000000001
0.19104
0.18391
0.18352000000000002
0.1851
0.20172
0.21032
0.21012
0.18556
0.15993000000000002
0.1343
0.12376000000000001
0.12159
0.11957
0.11555
0.12716
0.14928
0.1468
0.15652000000000002
0.17815
0.18802000000000002
0.19187
0.19816
0.20518
0.19707
0.20151
0.2007
0.20326
0.19928
0.19066999999999998
0.20562
0.20425
0.19382
0.17831
0.16057
0.14148
0.14109
0.14137
0.14471
0.14027
0.14248
0.15288
0.16261
0.18618
0.20227
0.20774
0.20384
0.20102
0.19461
0.20106
0.19403
0.2004
0.2006
0.21131999999999998
0.22778
0.22144
0.21659
0.20658
0.18266
0.16412000000000002
0.15838999999999998
0.16534000000000001
0.15022
0.14898
0.15436000000000002
0.16257
0.18288
0.21439
0.22499
0.2295
0.22644
0.21653
0.20461000000000001
0.20885
0.20840999999999998
0.21045
0.217
0.22028999999999999
0.22854
0.24712
0.24242
0.22185
0.18159999999999998
0.14830000000000002
0.14662
0.13797
0.12744
0.13868
0.14522
0.17007
0.19837
0.21966
0.23598
0.24006
0.23179
0.23224
0.22893
0.21017
0.20183
0.20199
0.20177
0.20539
0.21141
0.20196
0.17454
0.15788
0.14796
0.12633
0.12043999999999999
0.11884
0.11853
0.12354000000000001
0.14198
0.1753
0.18347
0.21055000000000001
0.2361
0.24531
0.23515
0.23161
0.23739
0.21491
0.21037999999999998
0.22531
0.22776
0.236
0.23438
0.22431
0.18669
0.16362000000000002
0.12963999999999998
0.11522
0.10516
0.10274
0.10679999999999999
0.10416
0.12686
0.14518
0.17551
0.22434
0.2427
0.24464
0.23739
0.2378
0.22638
0.21769
0.20714
0.21434
0.21693
0.21788999999999997
0.231
0.24283000000000002
0.22222999999999998
0.19412000000000001
0.15793000000000001
0.12802000000000002
0.11095999999999999
0.11145999999999999
0.11916
0.13178
0.16482
0.19188
0.22313999999999998
0.24378
0.26342000000000004
0.27585000000000004
0.25931
0.24364
0.24284
0.22999
0.22981000000000001
0.23179
0.23167
0.24035
0.24303999999999998
0.2474
0.23252
0.19005000000000002
0.16666999999999998
0.15069
0.14285
0.14581
0.15042
0.16607
0.18415
0.19604
0.21618
0.23541
0.25043
0.23736000000000002
0.21961000000000003
0.21328
0.21928
0.23723
0.22588999999999998
0.21715
0.2175
0.21012999999999998
0.2206
0.22138999999999998
0.20602
0.17321999999999999
0.16144999999999998
0.16613999999999998
0.16643
0.17237
0.17135
0.18275999999999998
0.19777
0.21509999999999999
0.23379
0.26429
0.26385000000000003
0.2607
0.25697000000000003
0.25154
0.25534
0.25477
0.24963
0.24343
0.23773
0.23961000000000002
0.24394
0.22901
0.19899
0.1636
0.14918
0.14684
0.14443
0.14118
0.14379
0.15149
0.16973
0.19128
0.22354
0.26325
0.27658
0.2751
0.26122
0.23983000000000002
0.25069
0.23824
0.23349
0.23196
0.22532
0.23653
0.24301
0.22416999999999998
0.20192
0.18387
0.16917
0.15475
0.14515
0.14371
0.14304
0.1463
0.16602
0.18655000000000002
0.21002
0.24067
0.25474
0.23646999999999999
0.22258
0.21508000000000002
0.23551
0.24227
0.23655
0.2396
0.22948
0.2228
0.23165
0.21531999999999998
0.18594
0.1556
0.13366999999999998
0.12317
0.11965
0.11419
0.11495999999999999
0.12027
0.14311000000000001
0.17583000000000001
0.21386000000000002
0.24108000000000002
0.25272
0.24259
0.2373
0.23958000000000002
0.22059
0.18430000000000002
0.16372
0.16375
0.17468999999999998
0.18352000000000002
0.18875999999999998
0.18772
0.17139
0.14009
0.14204
0.13767
0.13038999999999998
0.12612
0.12267
0.12179999999999999
0.12723
0.14803
0.1985
0.22306
0.23054
0.22413
0.22294999999999998
0.22513999999999998
0.20239
0.20645
0.19538
0.19562000000000002
0.19466999999999998
0.20127
0.20812999999999998
0.22327000000000002
0.21728999999999998
0.18722999999999998
0.16434
0.15400999999999998
0.15505000000000002
0.15881
0.17069
0.17233
0.19366999999999998
0.21297
0.22995
0.25058
0.26863
0.25727
0.233
0.22496000000000002
0.21749000000000002
0.21303999999999998
0.21521
0.21203999999999998
0.21218
0.22247
0.22821
0.23702
0.23291
0.22629
0.23709
0.21835
0.19422999999999999
0.16312000000000001
0.17196
0.18722999999999998
0.20223
0.20731
0.21046
0.22005000000000002
0.22457
0.22281
0.21246
0.21096
0.20665
0.19211
0.19391999999999998
0.20179
0.19902
0.19757
0.2035
0.21966
0.22474
0.21217
0.17167
0.15941999999999998
0.16909
0.15314
0.15421
0.15374000000000002
0.18092
0.19199000000000002
0.20467
0.22546000000000002
0.23848
0.23267
0.22058000000000003
0.20692
0.20931
0.2001
0.1981
0.19816
0.19582
0.19566
0.20745
0.22256
0.21422999999999998
0.20305
0.17263
0.15317
0.14434
0.13387000000000002
0.13387000000000002
0.13803
0.14914
0.16159
0.18941
0.20952
0.22816999999999998
0.23011
0.22084
0.22046000000000002
0.21781999999999999
0.23596
0.23349
0.23016999999999999
